order_id,order_date,country,device_type,traffic_source,payment_method,product_category,customer_age_days,previous_orders,avg_order_value_eur,order_value_eur,quantity,discount_rate,shipping_distance_km,delivery_days_estimated,late_delivery_risk,address_mismatch,high_risk_ip,customer_support_contacts,review_score,is_returned,is_fraud,risk_label
ORD-2024-007503,19/12/2024,Netherlands,Mobile,Social Media,Debit Card,Garden,679,7,58.14,41.48,1,0.23,516.3,5,0,0,0,0,5,0,0,Normal
ORD-2025-003101,05/07/2025,Netherlands,Mobile,Organic Search,Credit Card,Home & Kitchen,217,1,84.28,127.47,2,0.03,398.5,4,0,0,0,0,3,1,0,Return Risk
ORD-2025-003300,12/04/2025,Belgium,Mobile,Social Media,Debit Card,Fashion,271,1,46.08,24.52,2,0.17,493.8,4,0,0,0,0,3.9,0,0,Normal
ORD-2025-006246,17/07/2025,Poland,Mobile,Social Media,Credit Card,Sports,187,0,20.32,51.46,1,0.15,302.4,3,0,0,0,0,3.2,1,0,Return Risk
ORD-2024-008293,19/07/2024,Belgium,Mobile,Social Media,Credit Card,Sports,219,1,59.48,37.9,1,0.05,431.6,4,0,0,0,0,3.9,0,0,Normal
ORD-2024-007567,28/11/2024,Poland,Desktop,Direct,Gift Card,Home & Kitchen,561,3,35.85,42.03,1,0.03,749.2,5,0,0,0,0,4.5,0,0,Normal
ORD-2023-003432,21/05/2023,Italy,Mobile,Paid Ads,PayPal,Toys,108,2,22.1,18.7,1,0.26,1115.2,6,1,0,0,1,4.5,0,0,Normal
ORD-2023-007119,06/12/2023,Poland,Desktop,Marketplace,Debit Card,Electronics,520,1,75.49,231.83,4,0.26,585.7,4,0,0,0,0,3.9,0,0,Normal
ORD-2025-006806,01/07/2025,Italy,Tablet,Email,Credit Card,Garden,506,4,68.8,35.23,1,0.27,136.5,5,0,0,0,0,5,0,0,Normal
ORD-2025-001262,06/11/2025,France,Tablet,Social Media,Klarna,Beauty,89,0,32.21,10.76,1,0.08,1131,5,0,0,0,0,4.3,0,0,Normal
ORD-2025-000648,15/12/2025,Belgium,Desktop,Social Media,Credit Card,Sports,259,0,53.25,34.9,1,0.18,190.1,3,0,0,0,0,5,0,0,Normal
ORD-2025-000020,06/05/2025,Germany,Desktop,Organic Search,Credit Card,Home & Kitchen,249,1,23.41,20.59,4,0.27,200,4,0,1,0,1,5,0,0,Normal
ORD-2024-005609,29/01/2024,Germany,Desktop,Organic Search,Debit Card,Garden,66,0,64.22,128.99,1,0.03,180.2,3,0,0,0,1,4.1,0,0,Normal
ORD-2025-002146,20/04/2025,Germany,Mobile,Direct,Gift Card,Pet Supplies,368,2,55.45,28.52,1,0.13,540.8,2,0,0,0,0,4.7,0,0,Normal
ORD-2024-006921,10/06/2024,Spain,Mobile,Organic Search,Debit Card,Home & Kitchen,122,0,62.49,95.05,1,0.16,458,5,0,0,0,0,4.9,0,0,Normal
ORD-2025-005923,27/08/2025,Germany,Desktop,Social Media,Debit Card,Garden,654,2,119.4,122.52,2,0.06,298.6,4,0,0,1,0,4.7,0,0,Normal
ORD-2024-009412,22/04/2024,Germany,Mobile,Organic Search,Debit Card,Electronics,407,0,26,27.06,1,0.22,589.5,4,0,0,0,0,3.7,1,0,Return Risk
ORD-2024-002792,16/06/2024,Netherlands,Tablet,Social Media,Klarna,Fashion,143,0,41,46.92,1,0.02,895.1,5,0,0,1,0,5,0,1,Fraud Risk
ORD-2024-004955,16/09/2024,France,Mobile,Organic Search,Bank Transfer,Home & Kitchen,688,6,51.33,18.99,2,0.04,285.1,4,0,0,0,0,4.6,0,0,Normal
ORD-2023-006728,25/02/2023,Netherlands,Mobile,Paid Ads,Bank Transfer,Electronics,284,4,24.34,50.11,1,0.17,213.6,3,0,0,0,1,4.8,0,0,Normal
ORD-2025-001906,13/08/2025,France,Mobile,Paid Ads,Klarna,Pet Supplies,1105,9,32.94,22.79,4,0.04,376.6,4,0,0,0,0,5,0,0,Normal
ORD-2023-002022,29/10/2023,Belgium,Desktop,Direct,Credit Card,Pet Supplies,668,6,27.19,25.96,1,0.08,279.1,3,0,0,0,0,4.4,0,0,Normal
ORD-2024-005358,09/07/2024,Spain,Mobile,Organic Search,PayPal,Home & Kitchen,884,7,70.87,154.66,1,0.23,984.1,4,0,0,0,0,4.3,0,0,Normal
ORD-2023-003502,03/01/2023,Germany,Desktop,Organic Search,PayPal,Fashion,555,4,45.88,46.51,3,0.09,232.7,2,0,0,0,0,4.4,0,0,Normal
ORD-2023-001370,13/07/2023,Netherlands,Desktop,Social Media,Credit Card,Pet Supplies,439,0,64.57,42.18,1,0,861.5,6,0,0,0,2,4.1,0,0,Normal
ORD-2024-004768,22/05/2024,Germany,Desktop,Organic Search,Klarna,Beauty,710,2,34.91,24.73,1,0.09,837.1,6,0,0,0,0,5,0,0,Normal
ORD-2025-001369,06/07/2025,Spain,Tablet,Paid Ads,PayPal,Toys,74,0,45.75,28.67,1,0.22,327.6,4,0,0,0,0,5,0,0,Normal
ORD-2024-009374,23/12/2024,Belgium,Desktop,Marketplace,Credit Card,Toys,341,2,41.67,35.07,1,0.08,814.4,5,0,0,0,0,4.4,0,0,Normal
ORD-2023-009785,14/05/2023,Spain,Desktop,Email,Debit Card,Home & Kitchen,114,3,73.69,145.74,1,0.19,434.2,3,0,0,0,0,4,0,0,Normal
ORD-2025-001942,03/08/2025,Netherlands,Mobile,Organic Search,Klarna,Electronics,110,3,39.93,72.93,8,0.18,151.2,2,0,0,0,0,3.7,1,0,Return Risk
ORD-2024-007589,17/01/2024,France,Desktop,Organic Search,Klarna,Home & Kitchen,330,1,46.26,111.95,1,0.16,908.3,4,0,0,0,0,5,0,0,Normal
ORD-2025-001979,31/07/2025,Netherlands,Mobile,Social Media,Credit Card,Fashion,113,0,45.62,21,1,0.05,227.6,4,0,0,0,0,5,0,0,Normal
ORD-2024-008727,20/06/2024,Italy,Desktop,Paid Ads,PayPal,Electronics,48,0,34.99,64.67,1,0.3,357.1,3,0,0,0,0,4.8,0,0,Normal
ORD-2023-005365,11/03/2023,France,Mobile,Organic Search,Klarna,Toys,263,1,50.45,37.13,1,0.06,421.4,4,0,0,0,0,5,0,0,Normal
ORD-2025-003367,27/04/2025,Belgium,Mobile,Paid Ads,Credit Card,Garden,123,0,25.05,16.59,2,0.03,324.8,5,0,0,0,0,4.6,0,0,Normal
ORD-2025-006619,14/04/2025,Spain,Mobile,Organic Search,Credit Card,Toys,422,0,105.53,71.75,1,0.22,225.4,3,0,0,0,0,3.8,1,0,Return Risk
ORD-2023-007114,04/11/2023,Italy,Mobile,Paid Ads,Klarna,Beauty,88,0,176.54,66.61,1,0.03,1512.8,6,1,1,0,0,3.8,0,0,Normal
ORD-2023-005047,02/05/2023,Belgium,Mobile,Organic Search,Credit Card,Pet Supplies,406,6,31.46,36,2,0.24,360.7,3,0,0,0,0,4.6,0,0,Normal
ORD-2025-003890,31/08/2025,Italy,Mobile,Organic Search,PayPal,Sports,162,2,46.83,65.45,1,0.22,268.9,4,0,0,0,0,4.4,0,0,Normal
ORD-2025-003373,07/10/2025,Netherlands,Mobile,Direct,Debit Card,Fashion,470,1,33.6,19.9,1,0.61,373.3,3,0,0,0,0,3.9,0,0,Normal
ORD-2024-004554,25/02/2024,France,Tablet,Social Media,Credit Card,Fashion,550,6,59,65.8,5,0.15,375.4,3,0,0,0,0,4.5,0,0,Normal
ORD-2023-011193,10/11/2023,Netherlands,Mobile,Paid Ads,Klarna,Electronics,302,0,65.89,129.57,2,0.36,1073.4,5,0,0,0,0,4.6,0,0,Normal
ORD-2023-003046,08/07/2023,Turkey,Mobile,Social Media,Credit Card,Home & Kitchen,93,0,23.32,19.51,4,0.02,458.4,5,0,0,0,0,5,0,0,Normal
ORD-2025-004811,26/07/2025,France,Tablet,Organic Search,Debit Card,Pet Supplies,133,0,12.38,8.02,2,0.13,652.1,4,0,1,0,0,4.8,0,0,Normal
ORD-2024-002334,01/10/2024,Belgium,Mobile,Organic Search,Debit Card,Beauty,485,2,73.15,44.4,1,0.19,590.1,6,0,0,0,0,4.7,0,0,Normal
ORD-2023-000840,06/08/2023,France,Mobile,Organic Search,Debit Card,Home & Kitchen,366,3,38.57,49.68,1,0.14,597.9,5,0,0,0,0,4.1,0,0,Normal
ORD-2025-005263,17/06/2025,Italy,Mobile,Paid Ads,Credit Card,Pet Supplies,161,0,21.49,22.71,2,0.1,1260.6,6,1,0,0,0,3.7,0,0,Normal
ORD-2023-008517,11/06/2023,Germany,Tablet,Paid Ads,Debit Card,Home & Kitchen,456,3,15.74,34.36,5,0.06,185.5,2,0,0,0,0,4.5,0,0,Normal
ORD-2023-010905,15/04/2023,Germany,Desktop,Paid Ads,Klarna,Fashion,849,9,39.21,25.75,1,0.12,83.9,3,0,0,0,1,3.8,0,0,Normal
ORD-2025-001435,13/08/2025,Belgium,Mobile,Direct,Credit Card,Fashion,582,1,40.85,52.95,1,0.13,99.3,4,0,0,0,0,4.5,0,0,Normal
ORD-2025-003858,19/02/2025,Germany,Mobile,Direct,PayPal,Home & Kitchen,333,3,90.48,154.71,6,0.07,267.4,3,0,0,0,0,4.5,0,0,Normal
ORD-2023-004602,12/08/2023,Turkey,Desktop,Paid Ads,PayPal,Electronics,173,0,65.18,118.05,3,0.24,483.1,3,0,0,0,0,3.2,1,0,Return Risk
ORD-2024-002674,13/11/2024,Belgium,Mobile,Marketplace,Klarna,Beauty,227,0,134.93,104.25,1,0.26,37.8,3,0,1,0,0,4.4,0,0,Normal
ORD-2023-005181,01/06/2023,Germany,Mobile,Paid Ads,Credit Card,Home & Kitchen,179,0,65.72,58.46,2,0.22,581.9,5,0,0,0,0,4.6,0,0,Normal
ORD-2023-000488,22/06/2023,Belgium,Mobile,Social Media,PayPal,Fashion,210,3,52.89,21.53,1,0.44,328.3,3,0,0,0,0,4.5,0,0,Normal
ORD-2025-005518,27/04/2025,Netherlands,Mobile,Email,Bank Transfer,Toys,50,0,46.98,47.91,3,0.13,265.7,3,0,0,1,0,4.6,0,1,Fraud Risk
ORD-2024-000534,09/01/2024,Netherlands,Mobile,Email,Klarna,Fashion,44,0,51.4,24.77,1,0.48,603.7,5,0,0,0,0,5,0,0,Normal
ORD-2025-007603,10/12/2025,Netherlands,Mobile,Social Media,Bank Transfer,Pet Supplies,190,0,99.79,110.14,1,0.2,371.4,4,0,0,0,0,4.4,0,0,Normal
ORD-2024-007607,21/06/2024,Germany,Mobile,Paid Ads,Debit Card,Electronics,114,0,27.51,91.11,1,0.05,449.2,3,0,0,0,0,4.2,0,0,Normal
ORD-2023-006082,08/02/2023,Netherlands,Mobile,Marketplace,Credit Card,Fashion,622,5,16.27,6.58,1,0.28,487.2,3,0,0,0,0,4.4,0,0,Normal
ORD-2024-002961,22/04/2024,Germany,Desktop,Paid Ads,Credit Card,Sports,787,3,38.98,47.5,6,0.14,390.3,4,0,0,0,0,4.2,0,0,Normal
ORD-2024-002184,27/02/2024,Belgium,Desktop,Paid Ads,PayPal,Electronics,236,0,19.09,29.07,2,0.25,312.7,3,0,0,0,1,5,0,1,Fraud Risk
ORD-2024-010965,22/04/2024,Belgium,Tablet,Paid Ads,Credit Card,Garden,209,0,23.89,12.88,1,0.09,606.3,4,0,0,0,1,3.9,0,0,Normal
ORD-2025-004169,20/04/2025,France,Mobile,Marketplace,PayPal,Toys,534,1,26.03,19.66,1,0.02,89.2,3,0,0,0,0,4.6,0,0,Normal
ORD-2024-005720,28/01/2024,Spain,Mobile,Paid Ads,Bank Transfer,Toys,224,0,30.56,17.35,1,0.12,301.1,5,0,0,0,0,4.8,0,0,Normal
ORD-2025-011204,30/07/2025,Germany,Desktop,Direct,Bank Transfer,Pet Supplies,235,2,64.78,25.15,4,0.13,1120.2,6,1,0,0,0,4.1,0,0,Normal
ORD-2024-011556,11/09/2024,Turkey,Mobile,Organic Search,Credit Card,Fashion,373,1,76.62,32.96,1,0.04,252.5,3,0,0,0,0,3.8,1,0,Return Risk
ORD-2024-007092,09/08/2024,Netherlands,Mobile,Organic Search,Debit Card,Garden,146,1,48.09,44.77,2,0.09,286.5,4,0,0,0,0,4.5,0,0,Normal
ORD-2023-009327,10/08/2023,Italy,Tablet,Paid Ads,Debit Card,Electronics,497,1,28.07,49.41,1,0.38,419.9,4,0,0,0,0,4.1,1,0,Return Risk
ORD-2025-006715,01/11/2025,Netherlands,Desktop,Paid Ads,Debit Card,Fashion,57,2,37.62,40.66,1,0.05,827.5,5,0,0,0,0,4.7,0,0,Normal
ORD-2024-000201,19/09/2024,Belgium,Desktop,Paid Ads,Debit Card,Home & Kitchen,896,4,51.58,60.69,3,0.34,653.6,4,0,0,0,0,4.4,0,0,Normal
ORD-2023-011773,21/01/2023,Germany,Desktop,Marketplace,Gift Card,Electronics,338,4,108.59,55.01,1,0.23,279.8,5,0,0,0,0,4.2,0,0,Normal
ORD-2025-002211,27/12/2025,Poland,Desktop,Organic Search,Credit Card,Electronics,411,3,37.22,66.18,2,0.19,243.9,4,0,0,0,1,4.1,0,0,Normal
ORD-2024-008252,31/07/2024,Netherlands,Desktop,Organic Search,Credit Card,Home & Kitchen,295,2,45.13,52.37,1,0.11,1026,4,0,0,0,0,4.8,0,0,Normal
ORD-2024-007839,08/04/2024,Belgium,Mobile,Marketplace,Credit Card,Toys,487,5,51.71,40.53,1,0.35,306.8,2,0,0,0,0,5,0,0,Normal
ORD-2025-009120,18/06/2025,Netherlands,Desktop,Organic Search,Klarna,Beauty,261,1,39.47,29.52,4,0,585.6,6,0,0,0,0,4.8,0,0,Normal
ORD-2024-008762,21/07/2024,Netherlands,Desktop,Organic Search,Credit Card,Pet Supplies,493,5,72.18,40.27,1,0.07,192.2,2,0,0,0,0,4.6,0,0,Normal
ORD-2023-009118,02/12/2023,Spain,Mobile,Social Media,Credit Card,Fashion,300,0,79.79,59.95,1,0.28,121,3,0,0,0,0,4.5,0,0,Normal
ORD-2023-011719,24/03/2023,Netherlands,Desktop,Social Media,Credit Card,Home & Kitchen,313,3,60.92,85.68,1,0.43,163.6,4,0,0,0,0,5,0,0,Normal
ORD-2024-002445,30/12/2024,Belgium,Mobile,Organic Search,Debit Card,Pet Supplies,721,7,44.81,31.61,2,0.14,1437.8,6,1,0,0,1,4.1,0,0,Normal
ORD-2024-003313,10/10/2024,Belgium,Desktop,Social Media,Credit Card,Home & Kitchen,59,0,141.38,63.25,1,0.22,572.1,4,0,0,0,0,3.9,0,0,Normal
ORD-2025-000219,22/11/2025,Germany,Mobile,Social Media,Credit Card,Electronics,354,0,41.61,75,1,0.01,281.7,1,0,0,0,1,4.1,0,0,Normal
ORD-2023-002616,14/04/2023,Netherlands,Tablet,Paid Ads,Debit Card,Home & Kitchen,271,1,37.36,70.7,5,0.3,211.2,3,0,0,0,1,4.3,0,0,Normal
ORD-2024-008030,30/11/2024,Netherlands,Desktop,Paid Ads,Debit Card,Home & Kitchen,85,0,47.43,51.51,1,0.1,161.9,4,0,0,1,0,4.6,0,1,Fraud Risk
ORD-2024-003778,18/11/2024,Netherlands,Tablet,Paid Ads,Gift Card,Toys,697,1,62.23,91.98,1,0.19,345,4,0,1,0,0,4.8,0,1,Fraud Risk
ORD-2024-004630,19/08/2024,Turkey,Desktop,Organic Search,Credit Card,Electronics,447,1,26.43,79.61,8,0.07,46,3,0,0,0,0,5,0,0,Normal
ORD-2024-010737,28/04/2024,Belgium,Tablet,Organic Search,PayPal,Sports,281,0,63.48,104.02,2,0.04,440.8,4,0,0,0,0,4.2,0,0,Normal
ORD-2023-009193,21/04/2023,Spain,Mobile,Direct,Credit Card,Electronics,848,4,22.51,30.93,1,0.05,230.8,3,0,0,1,1,3.9,0,0,Normal
ORD-2023-011999,21/08/2023,Germany,Desktop,Marketplace,Klarna,Electronics,119,1,40.27,57.42,1,0.23,492.7,4,0,0,0,0,4.8,0,0,Normal
ORD-2024-011752,27/04/2024,Poland,Mobile,Marketplace,Klarna,Toys,277,0,30.88,24.65,1,0.16,219.8,2,0,0,1,0,4.7,0,1,Fraud Risk
ORD-2025-007190,26/01/2025,Belgium,Mobile,Marketplace,Debit Card,Beauty,257,1,15.11,5,2,0.14,172.7,2,0,0,0,1,3.8,1,0,Return Risk
ORD-2024-011591,21/08/2024,Netherlands,Desktop,Paid Ads,Credit Card,Garden,581,3,43.98,45.05,2,0.25,537.8,3,0,0,0,1,3.8,0,0,Normal
ORD-2024-001671,23/02/2024,Netherlands,Mobile,Direct,Debit Card,Fashion,373,4,53.51,79.21,1,0.11,196.8,4,0,0,0,0,4.2,0,0,Normal
ORD-2023-001189,19/06/2023,Belgium,Tablet,Direct,PayPal,Fashion,372,1,70.94,56.38,1,0.11,197.6,2,0,0,0,0,5,0,0,Normal
ORD-2025-001615,25/02/2025,Poland,Desktop,Direct,PayPal,Home & Kitchen,244,1,72.73,48.06,1,0.37,495.1,4,0,0,0,0,5,0,0,Normal
ORD-2025-002341,06/08/2025,Germany,Desktop,Social Media,PayPal,Home & Kitchen,592,5,48.68,48.85,1,0.17,289.7,4,0,0,0,0,4.3,0,0,Normal
ORD-2023-005668,10/10/2023,Netherlands,Desktop,Email,Credit Card,Toys,74,0,58.1,110.16,1,0.15,866.1,5,0,0,0,0,3.7,1,0,Return Risk
ORD-2025-002874,04/12/2025,Germany,Desktop,Direct,Klarna,Electronics,502,0,27.72,27.67,2,0.13,128.9,2,0,0,0,0,4.6,0,0,Normal
ORD-2025-005944,15/11/2025,Turkey,Desktop,Paid Ads,Credit Card,Toys,109,0,54.69,40.82,1,0.02,240.5,3,0,0,0,0,4.4,0,0,Normal
ORD-2023-003018,09/04/2023,Italy,Mobile,Social Media,Debit Card,Sports,283,0,33.37,60.28,2,0.14,249,5,0,1,0,0,4.3,0,0,Normal
ORD-2024-004093,07/03/2024,Belgium,Desktop,Direct,Bank Transfer,Beauty,103,2,45.66,22.64,1,0.23,641.3,6,0,0,0,0,5,0,0,Normal
ORD-2023-003291,27/11/2023,Netherlands,Mobile,Paid Ads,Bank Transfer,Home & Kitchen,239,0,58.73,188,7,0.14,90.8,3,0,0,1,0,5,0,0,Normal
ORD-2024-000096,11/02/2024,Spain,Desktop,Direct,Debit Card,Pet Supplies,388,2,22.12,26.02,1,0.12,963.2,5,0,0,0,0,4.6,0,0,Normal
ORD-2024-003404,29/09/2024,Germany,Mobile,Organic Search,Bank Transfer,Sports,463,2,39.25,61.36,2,0.23,843.8,3,0,0,0,1,4.6,0,0,Normal
ORD-2023-011578,15/08/2023,Netherlands,Mobile,Social Media,Klarna,Home & Kitchen,389,2,34.76,31.69,2,0.23,902.7,5,0,0,0,0,3.3,1,0,Return Risk
ORD-2023-007189,13/06/2023,Italy,Mobile,Direct,Debit Card,Beauty,154,3,33.49,14.03,2,0.13,720.2,3,0,0,0,0,4.1,0,0,Normal
ORD-2023-005803,07/03/2023,Belgium,Mobile,Organic Search,Debit Card,Home & Kitchen,149,1,22.37,23.87,1,0.27,167.4,3,0,0,0,0,4.5,0,0,Normal
ORD-2024-003099,11/03/2024,France,Mobile,Organic Search,Debit Card,Home & Kitchen,348,5,62.64,44.01,1,0.09,1111,5,0,0,0,0,4.5,0,0,Normal
ORD-2023-003419,27/05/2023,Netherlands,Desktop,Paid Ads,Gift Card,Beauty,268,5,22.25,29.75,1,0.08,162.6,6,0,0,0,0,5,0,0,Normal
ORD-2025-007635,12/09/2025,Belgium,Desktop,Marketplace,Credit Card,Fashion,404,3,77.32,252.07,3,0.1,499.6,4,0,0,0,1,4,0,0,Normal
ORD-2024-011044,18/05/2024,Belgium,Mobile,Organic Search,Debit Card,Sports,340,1,48.85,64.87,3,0.32,539.2,5,0,0,0,0,4.9,0,0,Normal
ORD-2024-009718,11/10/2024,Turkey,Mobile,Social Media,Debit Card,Electronics,628,4,59.05,152.89,2,0.03,1387.5,5,0,0,0,0,5,0,0,Normal
ORD-2024-001414,23/10/2024,Netherlands,Mobile,Direct,Credit Card,Electronics,367,3,16.28,37.74,1,0.12,200.1,5,0,0,0,0,4.9,0,0,Normal
ORD-2025-011794,14/09/2025,Germany,Mobile,Paid Ads,Debit Card,Electronics,767,2,80.87,161.05,1,0.45,129.3,3,0,0,0,0,5,0,0,Normal
ORD-2023-007316,10/09/2023,Netherlands,Mobile,Paid Ads,Klarna,Garden,424,4,34.57,24.15,1,0.24,133,3,0,0,0,0,4.6,0,0,Normal
ORD-2023-001374,23/05/2023,Belgium,Mobile,Direct,Debit Card,Sports,558,1,82.24,92.58,2,0.16,309.7,4,0,0,0,0,4.6,0,0,Normal
ORD-2025-002361,05/05/2025,Belgium,Mobile,Social Media,Bank Transfer,Pet Supplies,202,3,49.21,28.93,1,0.14,573.4,5,0,0,0,0,4.6,0,0,Normal
ORD-2025-002058,09/11/2025,Netherlands,Desktop,Social Media,Debit Card,Fashion,454,1,24.97,15.2,2,0.08,579,3,0,0,0,1,4.1,0,0,Normal
ORD-2024-003149,20/10/2024,Germany,Desktop,Paid Ads,Bank Transfer,Home & Kitchen,257,2,54.26,100.11,4,0.11,442.4,5,0,0,0,0,5,0,0,Normal
ORD-2023-005014,05/09/2023,Belgium,Mobile,Paid Ads,Klarna,Sports,779,4,95.37,59.91,1,0.18,449.4,5,0,0,0,0,4.6,0,0,Normal
ORD-2023-004505,30/11/2023,Netherlands,Desktop,Organic Search,Credit Card,Electronics,75,0,27.74,25.97,1,0.2,108.1,4,0,0,0,0,4.6,0,0,Normal
ORD-2023-009404,28/11/2023,Netherlands,Desktop,Organic Search,Credit Card,Home & Kitchen,201,2,21.24,39.29,1,0.36,455,3,0,0,0,0,5,0,0,Normal
ORD-2024-009647,01/05/2024,Netherlands,Mobile,Organic Search,Credit Card,Garden,320,2,43.86,53.51,2,0.13,410.5,5,0,0,0,0,4.4,0,0,Normal
ORD-2025-004405,06/02/2025,Belgium,Mobile,Organic Search,Credit Card,Fashion,232,1,74,20.24,1,0.06,103.3,2,0,0,1,1,4.8,0,0,Normal
ORD-2025-000857,17/02/2025,Germany,Mobile,Paid Ads,Credit Card,Beauty,273,0,31.11,23.34,2,0,384,3,0,0,0,0,4.2,0,0,Normal
ORD-2025-005177,11/08/2025,Italy,Mobile,Paid Ads,Credit Card,Fashion,230,0,26.21,12.53,2,0.05,553.1,5,0,0,0,0,3.9,0,0,Normal
ORD-2023-010550,24/07/2023,Spain,Mobile,Organic Search,Debit Card,Pet Supplies,422,3,48.54,20.1,1,0.13,268.8,3,0,0,0,0,4.2,0,0,Normal
ORD-2023-010659,17/10/2023,Netherlands,Mobile,Marketplace,Klarna,Home & Kitchen,194,2,18.96,8.89,5,0.01,130,2,0,0,0,0,4.7,0,0,Normal
ORD-2025-002320,11/06/2025,Netherlands,Desktop,Organic Search,Debit Card,Garden,480,2,39.89,68.68,1,0.23,630.5,4,0,0,0,0,4,0,0,Normal
ORD-2025-009762,09/11/2025,Netherlands,Desktop,Organic Search,Klarna,Beauty,284,0,23.55,37.45,1,0.16,123.7,3,0,0,0,0,5,0,0,Normal
ORD-2025-008032,08/11/2025,Poland,Mobile,Social Media,Credit Card,Beauty,173,2,40.5,21.24,2,0.12,856.8,5,0,0,0,0,4.5,0,0,Normal
ORD-2023-005063,02/03/2023,Belgium,Mobile,Organic Search,Gift Card,Fashion,51,0,78.89,56.66,5,0.08,425.6,4,0,0,0,0,5,0,0,Normal
ORD-2024-001209,28/11/2024,Belgium,Desktop,Email,Credit Card,Beauty,377,4,35.98,9.54,1,0.21,163.5,2,0,0,0,0,4.8,0,0,Normal
ORD-2025-010130,19/02/2025,Spain,Mobile,Paid Ads,Credit Card,Home & Kitchen,36,0,22.73,47.65,3,0,162.4,4,0,0,0,1,4.2,0,0,Normal
ORD-2025-011812,13/07/2025,Spain,Mobile,Marketplace,Debit Card,Home & Kitchen,172,0,58.46,83.94,4,0.19,237,4,0,0,0,0,4.9,0,0,Normal
ORD-2024-008894,07/07/2024,France,Desktop,Direct,Credit Card,Sports,281,3,40.25,22.48,2,0.26,418,4,0,0,0,0,4.6,0,0,Normal
ORD-2023-006499,16/11/2023,Netherlands,Mobile,Organic Search,Klarna,Sports,207,1,55.5,40,2,0.01,273.6,4,0,0,0,0,3.9,0,0,Normal
ORD-2023-009518,13/05/2023,France,Mobile,Marketplace,Gift Card,Fashion,199,2,72.11,105.68,2,0.32,221.1,3,0,0,0,0,4.9,0,0,Normal
ORD-2024-001278,16/01/2024,Belgium,Mobile,Direct,Bank Transfer,Garden,716,3,47.05,49.77,1,0.06,1237,4,1,0,0,0,2.8,0,0,Normal
ORD-2025-002472,05/05/2025,Netherlands,Mobile,Marketplace,PayPal,Toys,685,7,19.33,8.82,4,0.08,484.5,4,0,0,0,0,4.1,1,0,Return Risk
ORD-2024-003939,22/03/2024,Turkey,Mobile,Direct,Credit Card,Electronics,267,1,40.35,63.74,1,0.11,321.9,4,0,0,0,0,4.1,0,0,Normal
ORD-2024-000102,04/09/2024,France,Mobile,Email,Debit Card,Fashion,311,2,52.29,28.66,1,0.08,150.5,4,0,1,0,0,5,0,0,Normal
ORD-2023-006900,07/11/2023,Netherlands,Mobile,Social Media,Debit Card,Home & Kitchen,157,0,88,39.54,1,0.07,538.4,4,0,0,0,0,4.5,0,0,Normal
ORD-2023-000725,28/04/2023,Netherlands,Mobile,Social Media,Debit Card,Home & Kitchen,890,3,28.96,46.1,3,0.34,498.7,7,1,0,0,0,4,0,0,Normal
ORD-2024-004817,04/06/2024,Belgium,Mobile,Email,Gift Card,Fashion,102,0,74.75,62.86,1,0.05,580,4,0,0,0,0,4.2,0,0,Normal
ORD-2024-002378,02/02/2024,Belgium,Desktop,Marketplace,Credit Card,Beauty,141,1,31.17,26.37,2,0.08,400.3,4,0,0,0,0,4.6,0,0,Normal
ORD-2024-000813,31/05/2024,Italy,Desktop,Organic Search,Bank Transfer,Sports,310,1,71.25,80.81,1,0.21,511.8,5,0,0,0,0,3.4,1,0,Return Risk
ORD-2023-000305,21/09/2023,France,Mobile,Organic Search,PayPal,Home & Kitchen,445,1,29.93,67.96,1,0.01,274.8,3,0,0,0,0,4.2,0,0,Normal
ORD-2024-008938,27/12/2024,Poland,Desktop,Paid Ads,Bank Transfer,Home & Kitchen,451,0,94.02,69.23,6,0.02,476.6,5,0,0,0,0,5,0,0,Normal
ORD-2025-005404,24/06/2025,Germany,Mobile,Direct,PayPal,Toys,819,7,77.5,71.38,1,0.47,311.7,3,0,0,0,0,4.7,0,1,Fraud Risk
ORD-2023-004641,23/04/2023,Spain,Mobile,Organic Search,Debit Card,Garden,214,3,16.02,12.81,1,0.03,348.8,3,0,0,0,0,3.8,0,1,Fraud Risk
ORD-2024-008698,24/04/2024,Poland,Desktop,Direct,Klarna,Fashion,187,1,18.25,23.48,1,0.24,473,3,0,0,0,0,3.5,1,0,Return Risk
ORD-2023-006366,07/12/2023,Netherlands,Desktop,Organic Search,PayPal,Garden,168,0,26.37,18.72,1,0.05,585.2,4,0,0,0,0,3.2,1,0,Return Risk
ORD-2024-000100,26/12/2024,Netherlands,Desktop,Organic Search,PayPal,Home & Kitchen,66,0,40.23,70.92,4,0.39,577.5,5,0,1,0,0,4.8,0,0,Normal
ORD-2024-005100,26/01/2024,Poland,Mobile,Email,Klarna,Beauty,525,3,49.64,47.67,6,0.38,570.7,3,0,0,0,0,5,0,0,Normal
ORD-2023-000851,07/05/2023,Belgium,Mobile,Social Media,Gift Card,Beauty,179,2,87.08,34.22,1,0.32,544.9,4,0,0,0,0,4.7,0,0,Normal
ORD-2023-005703,19/04/2023,France,Mobile,Direct,Klarna,Electronics,253,3,23.63,58.41,3,0.17,1131.9,5,0,0,0,0,4.5,0,0,Normal
ORD-2025-000386,28/04/2025,Netherlands,Mobile,Social Media,PayPal,Electronics,784,4,59.29,79.41,1,0.13,698.1,6,0,0,0,0,4.9,0,0,Normal
